Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
8836,10751364,wcfbbzs,"2023-08-02 10:43:35",0.77272,2,wcfbbzs
8837,10751928,Caozhe,"2023-08-02 15:14:13",0.77272,4,caozhe
8838,10752636,"Hyjoon Koo","2023-08-02 15:55:32",0.77272,1,hyjoonkoo
8839,10511587,"Marco Rocha","2023-08-03 02:46:02",0.77272,5,marcorocha65
8840,10754922,JangDayeong,"2023-08-03 06:20:53",0.77272,2,jangdayeong
8841,10755017,Dharun4772,"2023-08-03 06:37:24",0.77272,1,dharun4772
8842,10753344,"Aniruddha Roy","2023-08-03 10:57:46",0.77272,11,aniruddharoy521
8843,10756485,mbergf,"2023-08-03 16:41:49",0.77272,3,mbergf
8844,10754544,"Ali Eskandari","2023-08-05 20:03:11",0.77272,5,eskandariali
8845,10757089,ggggao233,"2023-08-03 16:02:17",0.77272,2,ggggao233
8846,10747478,hyouchun,"2023-08-15 06:36:41",0.77272,11,hyouchun
8847,10758176,MBC,"2023-08-03 22:40:44",0.77272,1,jeremiahclark
8848,10758417,oiuytrew,"2023-08-04 03:08:04",0.77272,6,zaojiang
8849,7748817,"Taisia Klepova","2023-08-04 05:19:35",0.77272,1,taisiasakharova
8850,10759277,ALAN535,"2023-08-04 06:04:36",0.77272,1,kokki535
8851,10760025,"Scarlett Nik","2023-08-04 09:29:44",0.77272,1,scarlettnik
8852,10760271,JakeLi666,"2023-08-15 13:53:34",0.77272,2,jakeli666
8853,10760318,M00nCat,"2023-08-04 11:26:44",0.77272,3,m00ncat
8854,10760414,"Chinmay Bhatt","2023-08-23 11:43:09",0.77272,3,cmbhatt99
8855,10760604,"Ibrahim Younis #2","2023-08-04 12:59:26",0.77272,1,ibrhr33
8856,10760920,"Mansur Sharafutdinov","2023-08-05 13:01:01",0.77272,2,mansursharafutdinov
8857,9325489,Red008,"2023-08-04 16:44:40",0.77272,1,red008
8858,10761453,"Ítalo Reis","2023-08-04 17:30:14",0.77272,2,taloreis
8859,7154967,h\ehgio,"2023-08-04 17:30:43",0.77272,1,hehgio
8860,10670112,"Sander Swart","2023-08-04 17:39:26",0.77272,3,sanderswart
8861,9334332,"Stepan Orlov","2023-08-04 19:18:39",0.77272,2,stepanorlov
8862,10761716,"Vladimir Andreyko","2023-08-04 19:16:48",0.77272,1,vldmrandreiko
8863,10761874,maquee44,"2023-08-04 20:39:33",0.77272,1,maquee44
8864,10754815,"liam falus","2023-08-05 00:19:52",0.77272,7,liamfalus
8865,10756571,imyuto,"2023-08-06 04:29:53",0.77272,8,imyuto
8866,10762307,"Lavra source","2023-08-05 02:34:17",0.77272,1,lavrasource
8867,8884647,"Kate Filippova","2023-08-05 05:12:15",0.77272,1,katevfilippova
8868,10761871,"Jack Mead","2023-08-05 05:18:15",0.77272,3,jackmead515
8869,10762924,therock_86,"2023-08-05 07:31:37",0.77272,1,therock86
8870,10762947,Peejay,"2023-08-05 07:38:11",0.77272,1,prashantjha2711
8871,10763025,"Виктория ","2023-08-05 08:07:34",0.77272,1,vika290708
8872,10763242,305950,"2023-08-05 09:33:36",0.77272,1,darkdaryas
8873,10763259,"Анастасия Мельникова","2023-08-05 09:41:31",0.77272,1,anastasia731
8874,10763611,"Kaarel Kivisalu","2023-08-05 12:02:56",0.77272,1,kaarelkivisalu
8875,10763688,"Ahmed Sedek","2023-08-06 05:56:25",0.77272,2,ahmedssedek
8876,10762839,Astar241003,"2023-08-09 06:47:25",0.77272,7,astar241003
8877,10763794,Xpos587,"2023-08-05 13:10:34",0.77272,1,xpos587
8878,10315642,Akiakiak,"2023-08-05 13:56:28",0.77272,2,akiakiak
8879,10760996,"RocetDev 475511","2023-08-05 14:09:37",0.77272,10,rocetdev
8880,10764071,"aman sharma","2023-08-05 14:49:28",0.77272,1,runbarryrunn
8881,10764017,Esai_Keshav,"2023-08-05 14:53:31",0.77272,8,esaikeshav
8882,10764174,Ivan_skr,"2023-08-05 15:25:38",0.77272,1,ivanskr
8883,10764219,"Debashis Paul","2023-08-05 16:36:02",0.77272,3,dpaul05
8884,10763697,"Sappa Angelo","2023-08-05 16:39:46",0.77272,1,sappaangelo
8885,10764330,"Shadman Shariar","2023-08-05 16:46:38",0.77272,1,shadmanshariar
8886,10764436,CCCXIV,"2023-08-05 17:57:57",0.77272,2,cccxiv
8887,10764554,"an na via lykh","2023-08-05 18:36:12",0.77272,1,annavialykh
8888,10764666,"Данис Абдульминев","2023-08-05 19:45:30",0.77272,1,igrmmagk
8889,8838256,LeraL1408,"2023-08-05 20:38:35",0.77272,1,leral1408
8890,10765120,"Ann Black","2023-08-06 03:34:58",0.77272,2,annblackinkg
8891,10765309,JuliZhirnova,"2023-08-06 05:17:13",0.77272,1,julizhirnova
8892,10765752,"Lev AKA","2023-08-10 13:23:37",0.77272,2,levaka
8893,10765842,FeoMams,"2023-08-06 09:19:40",0.77272,1,feomams
8894,10765897,"Ekaterina Larionova","2023-08-06 10:30:24",0.77272,5,larikvi
8895,10765910,SmaF1-dev,"2023-08-06 09:54:08",0.77272,1,smaf1dev
8896,9326680,"Yakov Trefilov","2023-08-06 10:06:00",0.77272,1,yakovtrefilov
8897,10766013,zdarova1234,"2023-08-06 10:37:03",0.77272,1,zdarova1234
8898,10762746,"Leo Huang #2","2023-08-06 12:55:35",0.77272,5,leohuang01
8899,10766292,"Эвеллина Семенова","2023-08-06 12:45:47",0.77272,1,evellina
8900,10766373,taksa484874,"2023-08-06 13:14:26",0.77272,1,tataina
8901,10766818,"Margarita Kuzn","2023-08-06 16:09:00",0.77272,1,margaritakuzn
8902,10766988,k-logger,"2023-08-06 17:37:13",0.77272,1,klogger
8903,10767150,Eiclan,"2023-08-06 19:11:23",0.77272,2,eiclan
8904,10767465,AdamTL5,"2023-08-07 00:16:51",0.77272,2,adamtl5
8905,10767643,"kongxian wu","2023-08-07 02:37:59",0.77272,4,kongxianwu
8906,10758911,wondohoon,"2023-08-07 06:34:56",0.77272,13,wondohoon
8907,10768040,"Aaron Menezes","2023-08-07 05:18:41",0.77272,1,aaronmenezes
8908,10768163,Hyan6790,"2023-08-07 06:14:45",0.77272,1,hyan6790
8909,10768281,"Georgiy Bogdanov","2023-08-07 06:36:09",0.77272,1,georgiybogdanov
8910,10768385,paccyo,"2023-08-07 07:20:58",0.77272,4,paccyo
8911,10768567,greyart1,"2023-08-07 08:10:44",0.77272,1,greyart1
8912,10106879,"hong-gyu Shin","2023-08-07 09:44:50",0.77272,1,honggyushin
8913,10768958,"Dominik Csatári","2023-08-07 10:07:50",0.77272,2,dominikcsatri
8914,10769141,Oxreng,"2023-08-07 10:57:02",0.77272,1,oxreng
8915,10769233,"Daniil Antonov","2023-08-07 11:21:49",0.77272,1,daniilantonov5
8916,10769410,"Sotaro Suzuki #2","2023-08-10 08:28:16",0.77272,5,sotaros
8917,10769471,VoLuIcHiK,"2023-08-07 12:33:16",0.77272,1,voluichik
8918,10769681,Nelli_Mazitova,"2023-08-07 13:39:21",0.77272,1,nellimazitova
8919,10769818,"Zakhar Bezrukov","2023-08-07 14:17:47",0.77272,1,zakharbezrukov
8920,10769980,"Kreslavskii Mikhael","2023-08-07 14:53:38",0.77272,1,kreslavskiimikhael
8921,4411548,michael071020,"2023-08-07 15:11:41",0.77272,5,michael071020
8922,10764333,"daisuke #3","2023-08-09 16:06:24",0.77272,4,daisuke1120
8923,10770208,"Команда 5","2023-08-07 15:26:21",0.77272,1,dingovinatwink
8924,10770829,extremerules,"2023-08-07 17:32:15",0.77272,3,extremerules
8925,10771321,"Vladimir Arelev ","2023-08-07 19:09:40",0.77272,1,vladimirarelev
8926,10771279,"trilok vishwam","2023-08-07 19:10:25",0.77272,1,trilokvishwam
8927,10771345,"shaunak mandal","2023-08-18 16:54:08",0.77272,6,shaunakmandal
8928,10771395,"Severin Wyss","2023-08-07 19:30:56",0.77272,1,severinwyss
8929,10758314,"Reid Samson","2023-08-07 20:00:04",0.77272,2,reidsamson
8930,10771876,Julia.Tsyganok,"2023-08-07 22:26:57",0.77272,1,juliatsyganok
8931,10773020,johnIenin,"2023-08-08 06:01:02",0.77272,1,johnienin
8932,10773324,VokhrameevMikhail,"2023-08-08 07:02:59",0.77272,1,vokhrameevmikhail
8933,10771206,"Jochem Hoogendijk","2023-08-15 14:46:25",0.77272,7,jochemhoogendijk
8934,10774452,"SRUTIKA R LAKSHMI","2023-08-08 11:40:13",0.77272,1,srutikarlakshmi
8935,10774453,"Pan Vladimir 486889","2023-08-08 11:40:15",0.77272,1,panvladimir
8936,10774658,"Hamza Batayneh","2023-08-08 15:00:51",0.77272,6,hamzabatayneh
8937,10742780,"Ark Kub","2023-08-15 13:01:52",0.77272,8,arkkub
8938,10776975,hyeinsong,"2023-08-09 03:11:51",0.77272,5,hyeinsong
8939,10776954,Susource323,"2023-08-09 16:33:36",0.77272,7,susource323
8940,10777687,"ankit Pandey","2023-08-09 07:04:09",0.77272,1,ankitpandey24
8941,10777709,F3_shimakaze,"2023-08-09 07:58:06",0.77272,3,f3shimakaze
8942,10759000,ymoity,"2023-08-09 07:42:10",0.77272,10,ymoity
8943,10777885,"Daria Kibenko","2023-08-09 08:07:10",0.77272,1,dariakibenko
8944,10764767,Lego90,"2023-08-09 08:31:04",0.77272,3,lego90
8945,10778188,Nasstya,"2023-08-09 09:25:36",0.77272,1,nasstya
8946,10778291,"Vladimir Sevostyanov","2023-08-09 09:58:36",0.77272,1,vladimirsevostyanov
8947,10779009,RamboHhh,"2023-08-09 14:38:26",0.77272,3,rambohhh
8948,10779055,LightningForPython,"2023-08-09 13:57:32",0.77272,1,lightningforpython
8949,10779830,"Косов Станислав ","2023-08-09 17:51:40",0.77272,1,userstasik
8950,10653674,"Aakansh Anand","2023-08-09 18:42:52",0.77272,4,aakanshanand
8951,8410695,"Tian Lianghai","2023-08-10 01:54:03",0.77272,3,tianlianghai
8952,10263788,"Prabin Karki","2023-08-10 02:48:38",0.77272,2,prabinkarki
8953,10766387,"sphere silk","2023-08-15 16:24:41",0.77272,5,spheresilk
8954,10780857,"Bob Lucas","2023-08-10 03:29:15",0.77272,2,boblucas
8955,10781433,"Rohit Kauri","2023-08-16 01:19:52",0.77272,18,rohitkauri
8956,10781724,knvorobeva,"2023-08-10 08:05:06",0.77272,1,knvorobeva
8957,10781781,"Purtov Andrey460439","2023-08-10 08:21:26",0.77272,1,purtovandrey
8958,9295494,299989,"2023-08-10 08:52:12",0.77272,1,andreybb
8959,10781923,"Elshod Vafaev","2023-08-10 08:58:58",0.77272,1,elshodvafaev
8960,10782421,treddx,"2023-08-10 11:24:05",0.77272,1,treddx
8961,6073145,"Sara Forte","2023-08-10 11:42:46",0.77272,2,saraforte
8962,10566297,Aio_IM_info,"2023-08-10 12:38:25",0.77272,1,aioiminfo
8963,10782816,"Stefano Ciaci","2023-08-17 12:56:39",0.77272,12,stefanociaci
8964,10783109,"Debarpita Dash","2023-08-10 14:56:16",0.77272,1,debarpitadash
8965,10619833,PrincePorwal,"2023-08-11 11:44:05",0.77272,6,princeporwal
8966,10762397,alexandre11aa,"2023-08-10 16:07:16",0.77272,4,alexandre11aa
8967,10783565,"vaishnavi #5","2023-08-25 19:06:39",0.77272,2,kfhsjf
8968,10783586,"Nikita #2","2023-08-10 17:49:10",0.77272,1,nikitali
8969,10783749,miheisv,"2023-08-10 18:54:28",0.77272,1,miheisv
8970,10783864,ProstoCupOfTea,"2023-08-10 19:44:46",0.77272,1,prostocupoftea
8971,10779687,"Kapil Divekar","2023-08-10 22:14:38",0.77272,5,kapildivekar
8972,10784388,"Jeong Uk Tae","2023-08-11 02:13:25",0.77272,5,jeonguktae
8973,10774572,"TU BERRY","2023-08-11 11:23:20",0.77272,10,tuberry
8974,10784534,dsedar,"2023-08-11 02:35:07",0.77272,1,dsedar
8975,10784577,"Kevin Benavidez","2023-08-11 03:02:34",0.77272,1,kevinbenavidez
8976,10780504,"Alejandro Rios","2023-08-11 07:22:05",0.77272,16,aleerc
8977,10786133,"Vincent Tee Ming Han","2023-08-11 12:17:54",0.77272,1,vincenttee
8978,10786137,ogurchikvmarinade,"2023-08-11 12:19:22",0.77272,1,ogurchikvmarinade
8979,10740782,k_yone01,"2023-08-20 13:48:03",0.77272,8,kyone01
8980,10786949,Balalaykin,"2023-08-11 17:35:50",0.77272,1,balalaykin
8981,10757730,"Victor Ribeiro Acosta","2023-08-18 20:07:33",0.77272,4,victorribeiroacosta
8982,10787944,Alfred47,"2023-08-12 03:43:50",0.77272,1,dragonknight47
8983,355614,YogeshChauhan,"2023-08-12 04:06:45",0.77272,1,yogi007
8984,7167907,"akshita raju","2023-08-12 04:08:14",0.77272,1,akshitaraju
8985,10785052,O3978hiro,"2023-08-13 01:41:43",0.77272,6,hiromuozawa
8986,10788544,Sourbrwell00,"2023-08-12 08:34:35",0.77272,1,sourbrwell00
8987,10788603,"El Zanin Anton","2023-08-12 08:57:42",0.77272,1,elzaninanton
8988,10789269,lika_aeva,"2023-08-12 13:25:25",0.77272,1,likaaeva
8989,10789247,"Terminator Nemo","2023-08-12 13:33:13",0.77272,2,terminatornemo
8990,10787950,taco1212,"2023-08-12 14:33:48",0.77272,4,taco1212
8991,10789083,"Yamamoto Taiki","2023-08-12 14:20:31",0.77272,6,yamamototaiki
8992,10789585,"Gleb Chekmarev","2023-08-12 15:31:37",0.77272,1,glchek
8993,10789721,Anlyassa,"2023-08-12 16:51:28",0.77272,1,anlyassa
8994,10790701,"Ryan Cull","2023-08-13 04:44:36",0.77272,1,ryancull
8995,10790730,mkv2145,"2023-08-13 04:54:32",0.77272,1,mkv2145
8996,10789650,woo-papa,"2023-08-13 08:13:44",0.77272,8,woopapa
8997,10791065,"Siddhartha Parupudi","2023-08-13 07:29:11",0.77272,1,siddharthaparupudi
8998,10791387,"Atharva Bendale","2023-08-13 09:58:10",0.77272,8,atharvabendale
8999,10791547,DipanshuPanda,"2023-08-13 11:57:36",0.77272,5,deepanshupanda
9000,10490357,"Hadrien CR.","2023-08-13 12:46:41",0.77272,2,hadriencr
9001,10789155,"Duncan Rollier","2023-08-13 13:55:32",0.77272,3,duncanrollier
9002,10792108,"Ксения Костионова","2023-08-13 14:35:06",0.77272,2,ksinuss
9003,10792220,"Ирина И. 244774","2023-08-13 15:10:52",0.77272,1,grammidin
9004,10792286,hitonihiki,"2023-08-13 15:33:35",0.77272,1,hitonihiki
9005,10792315,haraney,"2023-08-13 15:43:16",0.77272,1,haraney
9006,10792346,"Valiantsin Rakots","2023-08-14 17:18:28",0.77272,10,valiantsinrakots
9007,10792564,Vladislav_Pl,"2023-08-13 17:44:22",0.77272,1,vladislavpl
9008,10792605,VeronicaSt,"2023-08-13 18:04:43",0.77272,1,veronicast
9009,10792722,"Olga Demidovich","2023-08-13 18:58:42",0.77272,1,olgademidovich
9010,9009190,dikero61,"2023-08-14 02:55:28",0.77272,3,dikero61
9011,9112423,"Shiko Ryuu","2023-08-14 05:11:51",0.77272,2,shikoryuu
9012,6473981,A1515A,"2023-08-14 06:29:15",0.77272,1,a1515a
9013,10794135,"Khor Kean Teng","2023-08-14 07:46:13",0.77272,1,khorkeanteng
9014,9221889,"Hsinhsuan Wu","2023-08-14 08:06:03",0.77272,1,hsuanw
9015,10795061,"Aleksandr Lutskiy","2023-08-14 11:48:47",0.77272,1,aleksandrlutskiy
9016,8801317,"Novikova Ekaterina","2023-08-14 11:49:04",0.77272,1,novikovaekaterina
9017,10795310,"Curt H","2023-08-14 12:58:17",0.77272,1,curtiscoding1
9018,10795409,"Albert Mukhutdinov","2023-08-14 13:24:52",0.77272,1,albertmukhutdinov
9019,10795539,"Joseph Agwuh","2023-08-18 12:29:39",0.77272,3,josephagwuh
9020,10795582,Nova_bbeh,"2023-08-14 14:12:23",0.77272,1,novabbeh
9021,10363512,"Junior Bertrand","2023-08-14 21:41:23",0.77272,10,juniorbertrand
9022,10797299,FND0808,"2023-08-15 09:10:50",0.77272,6,fnetdynamics
9023,10797572,r153r153,"2023-08-16 01:06:14",0.77272,13,r153r153
9024,10798074,takishim,"2023-08-15 07:25:15",0.77272,1,takishim
9025,10798424,"Денис Беляев","2023-08-15 09:01:21",0.77272,1,denisbelyaev135
9026,10798998,Goezzz,"2023-08-15 12:13:46",0.77272,1,goezzz
9027,10799298,AyanamiRei,"2023-08-15 13:48:06",0.77272,1,nikcatmine
9028,7793430,AlexOmelyanenko2007,"2023-08-15 14:13:34",0.77272,1,alexomelyanenko2007
9029,10799773,"Yehor Ivanov","2023-08-15 16:27:39",0.77272,1,yehorivanov
9030,10799857,"Syed Asad","2023-08-16 13:07:25",0.77272,2,asadnhasa
9031,10799982,"Александр Пушенко","2023-08-15 17:34:16",0.77272,1,alexnvrsk
9032,10800006,Nastya_Ilicheva,"2023-08-15 17:43:20",0.77272,1,nastyailicheva
9033,10800017,katerinka777,"2023-08-15 17:59:18",0.77272,3,katerinka777
9034,10800088,"Anastasiia Ragozina","2023-08-15 18:17:44",0.77272,1,anastasiiarag
9035,10800547,MichaelCantrell,"2023-08-15 23:03:45",0.77272,3,mikecantrell
9036,9860349,"FA C","2023-08-16 04:56:10",0.77272,2,fackorea98
9037,10801349,DecemberDay,"2023-08-16 05:58:26",0.77272,1,decemberday
9038,5681430,"Sơn Nguyễn Hoàng","2023-08-16 07:54:15",0.77272,1,snnguynhong
9039,10802064,"Мими М","2023-08-16 09:31:01",0.77272,1,mimimim29
9040,5816533,Stephylein,"2023-08-16 10:29:38",0.77272,1,stephylein
9041,10802261,"Андрей #4","2023-08-16 10:37:12",0.77272,1,andreyfdp
9042,10802241,zielin_dev,"2023-08-16 10:46:36",0.77272,2,zielindev
9043,10802564,"Chudinova Polina","2023-08-16 12:20:41",0.77272,1,chudinovapolina
9044,10786323,julmeran,"2023-08-23 15:04:14",0.77272,10,julmeran
9045,10803592,rashmidongre,"2023-08-16 18:11:38",0.77272,2,rashmidongre07
9046,10803599,"Nancy Lakra","2023-08-16 18:10:33",0.77272,1,nanncccy
9047,10802729,Mervzkan,"2023-08-20 17:42:12",0.77272,3,mervzkan
9048,9399079,yobiqum,"2023-08-17 14:20:23",0.77272,8,yobiqum
9049,10805250,zhou186228,"2023-08-17 10:11:00",0.77272,2,zhou186228
9050,10802791,radwimps2331,"2023-08-18 11:18:45",0.77272,6,radwimps2331
9051,10805443,FédelFOLLY,"2023-08-18 20:37:53",0.77272,11,fdelfolly
9052,5179264,"Yushi Kamada","2023-08-17 11:15:32",0.77272,6,yushikamada
9053,10805686,katyaploshadnaia,"2023-08-17 10:57:44",0.77272,1,katyaploshadnaia
9054,10806091,TomenagaYusei,"2023-08-17 14:16:35",0.77272,2,tomenagayusei
9055,10806560,"Anastasiya #6","2023-08-17 15:52:21",0.77272,1,chipizubova162
9056,10807705,"SALMAN FAISHAL","2023-08-18 02:51:05",0.77272,1,salmanfaishal27
9057,10807781,"KiriNo on","2023-08-18 03:33:24",0.77272,3,kirinoon
9058,10804751,"Naoya Fujishiro","2023-08-20 10:34:06",0.77272,21,naoyafujishiro
9059,10807396,testcampus,"2023-08-18 08:36:11",0.77272,12,testcampus
9060,10808228,negit7,"2023-08-22 05:58:42",0.77272,5,negit7
9061,10808663,"kiana xu","2023-08-18 09:06:48",0.77272,1,kianaxu
9062,10808753,Rakib786,"2023-08-18 09:40:14",0.77272,1,rakib786
9063,10809592,"Ujjwal Bera","2023-08-18 15:05:53",0.77272,1,ujjwalbera
9064,10809564,JasperJune,"2023-08-18 15:19:30",0.77272,10,jasperjune
9065,10810039,Inaryend,"2023-08-18 18:08:52",0.77272,1,inaryend
9066,10810261,one-of-the-coders,"2023-08-18 20:28:42",0.77272,1,oneofthecoders
9067,10810889,"Arijit Chakrabarti","2023-08-19 04:53:27",0.77272,1,arijitchakrabarti
9068,10810920,"Dariusz Czarnota","2023-08-20 07:04:47",0.77272,3,dariuszczarnota
9069,9888324,ValeryBonneau,"2023-08-20 23:25:57",0.77272,23,valerybonneau
9070,10812359,"Alok #9","2023-08-19 16:05:03",0.77272,1,alokyadav25
9071,10812558,FSBDS39-ArturGaleno,"2023-08-19 18:43:52",0.77272,9,arturgaleno
9072,10812638,"D V Dinesh Kumar","2023-08-19 18:59:04",0.77272,2,dvdineshkumar
9073,10812778,"Jon Fryman","2023-08-19 20:09:15",0.77272,1,jonfryman
9074,10812862,"Никита Данилов","2023-08-19 21:27:37",0.77272,1,bruhnhnh
9075,10812890,"Vlas Gutov","2023-08-19 22:00:41",0.77272,1,vlaggutov
9076,10811862,"Tetsuya Kawamukai","2023-08-19 23:41:30",0.77272,4,tetsuya0317
9077,5017270,takuya.sh,"2023-08-20 08:23:09",0.77272,9,takuyash
9078,10813196,Lancey111,"2023-08-20 02:58:51",0.77272,1,lancey111
9079,10813256,"Mohamad Hussein","2023-08-24 01:28:32",0.77272,11,mohamadhussein00
9080,10813547,"Taka32 Szk","2023-08-23 09:57:39",0.77272,5,taka32szk
9081,10814205,"kurkuma aa","2023-08-20 12:04:15",0.77272,1,kurkumaaa
9082,10814225,Xriver,"2023-08-20 12:13:30",0.77272,1,xriver
9083,10814259,ValkovNikita,"2023-08-20 12:24:54",0.77272,1,valkovnikita
9084,10814355,"Wei qqkaggl","2023-08-20 14:52:36",0.77272,5,weiqqkaggl
9085,10765662,野口拓真,"2023-08-20 14:14:47",0.77272,3,noguchitkr
9086,10814548,"Artyom #6","2023-08-20 14:19:32",0.77272,1,artyompotapov435
9087,10338877,"Mahmoud El Debase","2023-08-20 18:42:32",0.77272,7,mahmoudeldebase
9088,10815389,Reynita_777,"2023-08-20 22:35:39",0.77272,1,reynita777
9089,10815396,"Ni Putu Yulika Trisna ","2023-08-20 22:43:04",0.77272,2,niputuyulikatrisna
9090,10811611,SkyL666,"2023-08-22 13:47:10",0.77272,5,skyl666
9091,10816438,"Julia Iskandarova","2023-08-21 08:14:46",0.77272,1,juliaiskandarova
9092,10815804,"Perisetla Pavan Kalyan","2023-08-21 11:05:51",0.77272,5,perisetlapavankalyan
9093,10817059,"Bakalicheva Olga","2023-08-21 11:23:12",0.77272,1,bakalichevaolga
9094,10816853,mister_bake,"2023-08-21 11:48:56",0.77272,10,misterbake
9095,10817367,"sujit kumar m","2023-08-21 12:49:43",0.77272,2,sujitkumarm
9096,10817519,J@yesh1711,"2023-08-21 13:20:54",0.77272,1,jyesh1711
9097,10818480,"Sahil Murhekar","2023-08-22 04:30:52",0.77272,9,sahilmurhekar
9098,10807244,"Koji ONO JP","2023-08-23 19:37:46",0.77272,7,kojionojp
9099,10818750,"MARIA ALEJANDRA GONZALEZ LOPEZ","2023-08-21 23:17:37",0.77272,1,alejandragonl
9100,10819195,"Preet Patel #5","2023-08-22 01:22:19",0.77272,1,patelpb
9101,10819419,yongjiSun,"2023-08-22 03:08:05",0.77272,1,yongjisun
9102,10803908,"Huseyin Battal","2023-08-22 03:41:58",0.77272,26,huseyinbattal
9103,10819709,"Julia2s 262834","2023-08-22 04:59:52",0.77272,1,julia2s
9104,10819770,rin386411,"2023-08-22 05:20:59",0.77272,1,rrrrin
9105,10819893,"Luigi Majellaro","2023-08-22 05:58:07",0.77272,1,luigimajellaro
9106,10820115,"Eric W.A. Chen","2023-08-22 06:48:41",0.77272,1,ericwachen
9107,10820153,myshen,"2023-08-22 06:57:21",0.77272,1,myshen
9108,10807753,jirawatrmutk,"2023-08-22 08:11:15",0.77272,13,jirawatrmutk
9109,10807957,"nao kino","2023-08-22 07:54:57",0.77272,3,naokino
9110,10820843,Tiange,"2023-08-22 09:48:51",0.77272,1,tiangeyang
9111,10820884,QuanCNM,"2023-08-22 09:59:59",0.77272,1,quancnm
9112,6939819,"Rohitaswa Sarbhangia","2023-08-22 14:16:44",0.77272,4,noobprog22
9113,10821243,danuuyu,"2023-08-22 11:22:56",0.77272,1,danuuyu
9114,10821602,"Shravan Venkatraman","2023-08-22 14:17:55",0.77272,10,shravanvenkatraman
9115,10822114,"ARAVINT S A","2023-08-22 14:54:47",0.77272,1,aravintsa
9116,10823100,JJakobS,"2023-08-22 18:33:48",0.77272,1,jjakobs
9117,10792552,YaserJafarHussain,"2023-08-22 19:51:57",0.77272,17,yaserjafarhussain
9118,10824605,Hannah_zz,"2023-08-23 06:01:36",0.77272,1,hannahzz1116
9119,10814484,"Hiroshi Maruoka","2023-08-23 08:40:45",0.77272,11,hiroshimaruoka
9120,10824873,KazukiOhtani,"2023-08-24 08:14:22",0.77272,9,kazukiohtani
9121,10826323,"Aadya Dewangan","2023-08-23 14:17:21",0.77272,1,aadyadewangan
9122,10826802,"Anas Ishaq","2023-08-23 16:29:58",0.77272,1,anasishaq
9123,10828057,horiciy,"2023-08-24 03:18:50",0.77272,3,horiciy
9124,10828278,"Masashi #2","2023-08-24 04:53:19",0.77272,1,winterismywife
9125,10703227,DteraT,"2023-08-24 06:47:23",0.77272,2,dterat
9126,10829558,CrabPlate,"2023-08-24 12:19:38",0.77272,1,crabplate
9127,10826213,chenjxx,"2023-08-24 12:25:28",0.77272,3,chenjxx
9128,10829636,StefaniaSosa,"2023-08-24 13:05:59",0.77272,1,stefaniasosa
9129,7974498,"Krishnendu Sinha","2023-08-24 15:20:50",0.77272,1,krishnendusinhaml
9130,10829940,"Karan Vyas","2023-08-24 15:40:40",0.77272,2,karanvyas
9131,10215735,"Vinayak Pulaskar","2023-08-24 19:15:46",0.77272,7,vinayakpulaskar
9132,10827611,"tsuda hirotaka","2023-08-24 23:14:32",0.77272,3,tsudahirotaka
9133,9962255,FSBDS36_JulianaBocon,"2023-08-25 02:14:03",0.77272,2,fsbds36julianabocon
9134,10831407,"Ferenc Nagy","2023-08-25 03:01:03",0.77272,10,nferenc90
9135,10831721,haizhouwan,"2023-08-25 06:28:44",0.77272,10,haizhouwan
9136,10832121,"Topan Buana","2023-08-25 07:20:54",0.77272,1,typhoon8
9137,10820959,rilappy,"2023-08-25 11:52:23",0.77272,5,rilappy
9138,10831939,"Yu Fukusato","2023-08-25 14:36:53",0.77272,10,yuri1961
9139,10833364,"mohammad hafezi","2023-08-25 15:16:42",0.77272,5,mohammadhafezi
